784,221324045, ,rail,0.0149230
785,221324050, ,rail,1.9689100
786,221324051, ,rail,0.0124080
787,221324053, ,rail,0.5019540
788,221325346, ,platform,0.7526020
789,221325348, ,rail,0.0111514
790,221325352, ,platform,0.7897110
791,221325364, ,rail,1.6914901
792,221345924, ,rail,1.6370200
793,221345927, ,rail,0.0098674
794,221345931, ,rail,0.0107343
795,221345938, ,rail,2.2975299
796,221346707, ,rail,0.0121650
797,221346709, ,rail,1.7446200
798,221346712, ,rail,0.6257190
799,221346714, ,rail,0.0142178
800,221362232, ,rail,0.0078156
801,221362241, ,rail,0.0995915
802,221362342, ,rail,0.5112940
803,221362344, ,rail,0.0067129
804,221362776, ,platform,0.7688110
805,221362809, ,platform,0.7602690
806,221364123, ,rail,0.1509500
807,221367631, ,rail,1.0906500
808,221368405, ,rail,0.0123970
809,221368413, ,rail,2.9984601
810,221370304, ,rail,3.8745000
811,221370305, ,rail,0.0105065
812,221370309, ,rail,0.0093844
813,221370314, ,rail,1.3406301
814,221454137, ,rail,2.4736400
815,221454139, ,rail,0.0138957
816,222360602, ,rail,0.7203130
817,223259903, ,rail,0.0349974
818,223259904, ,rail,0.2284360
819,224014064, ,rail,1.9104800
820,224014067, ,rail,1.3985800
821,224014068, ,rail,1.3168499
822,224014070, ,rail,0.1339180
823,224014071, ,rail,2.7939200
824,224019814, ,rail,0.0394787
825,224019815, ,rail,3.8099799
826,224019817, ,rail,1.3175300
827,224019819, ,rail,7.9033999
828,224408506, ,abandoned,24.8260994
829,224408507, ,abandoned,1.6761900
830,224408508, ,rail,0.1277360
831,224408509, ,abandoned,1.7556300
832,224408510, ,abandoned,0.2890380
833,224408511, ,abandoned,0.7354200
834,224408512, ,rail,0.2847310
835,224408513, ,rail,0.3111990
836,224408514, ,abandoned,36.3681984
837,224408872, ,abandoned,5.7245302
838,224408873, ,abandoned,1.0033600
839,233511224, ,rail,0.3973200
840,233511226, ,rail,0.3292540
841,233750883, ,rail,0.5581650
842,233750884, ,rail,0.1618030
843,233750885, ,rail,1.1402400
844,234344812, ,rail,0.2604650
845,234344813, ,rail,0.4330600
846,234344814, ,rail,0.3632440
847,234617361, ,rail,0.0302285
848,234617364, ,rail,0.7911910
849,237354342, ,rail,0.0119965
850,237354343, ,rail,0.1530630
851,243430555, ,tram,9.6215200
852,249818517, ,rail,0.6399080
853,249818565, ,rail,1.3311300
854,249818567, ,rail,0.4011300
855,251573481, ,rail,0.1630700
856,253279218, ,rail,12.8785000
857,253279219, ,rail,13.4659004
858,254079753, ,rail,0.1907170
859,254079754, ,rail,3.4931600
860,256539078,Ligne à Grande Vitesse [LGV] Tanger - Kénitra,construction,52.5602989
861,256539095,Ligne à Grande Vitesse [LGV] Tanger - Kénitra,construction,34.9249001
862,256539143,Ligne à Grande Vitesse [LGV] Tanger - Kénitra,construction,93.5494003
863,256899848, ,rail,0.0524643
864,256899884, ,rail,29.1812992
865,257792936, ,rail,41.9249001
866,257792947, ,rail,0.0759272
867,258203157, ,rail,4.2442799
868,258203188, ,rail,0.0507285
869,258385033,Nouvelle Gare Routière,station,0.5785230
870,258394448, ,station,0.1893640
871,259489093,gare routière,station,0.4146880
872,265482229, ,rail,0.7568340
873,265482230, ,rail,0.6241260
874,266719453, ,rail,1.5010600
875,266719454, ,rail,0.2524660
876,287541793, ,abandoned,0.7649920
877,287541795, ,abandoned,2.5894301
878,287541796, ,abandoned,2.7571800
879,287541798, ,abandoned,1.6920100
880,287541800, ,abandoned,0.5028500
881,287541801, ,abandoned,1.7728300
882,287541802, ,abandoned,2.4303100
883,287541804, ,abandoned,1.1293800
884,287541805, ,abandoned,0.0976490
885,287543042, ,abandoned,6.4714198
886,287543043, ,abandoned,5.6955700
887,287543045, ,abandoned,2.4488399
888,287543046, ,abandoned,1.5470999
889,287543047, ,abandoned,1.3931201
890,287543048, ,abandoned,7.8457198
891,287543049, ,abandoned,7.2696800
892,287543050, ,abandoned,0.1601500
893,287549611, ,abandoned,1.0184100
894,287549612, ,abandoned,0.3884870
895,287549613, ,abandoned,2.4816699
896,287549614, ,abandoned,8.3318901
897,287549615, ,abandoned,0.1058430
898,287549617, ,abandoned,0.3446340
899,287549618, ,abandoned,10.4238997
900,287549620, ,abandoned,0.6445720
901,287549621, ,abandoned,0.0376362
902,287549623, ,abandoned,4.1893301
903,287549624, ,abandoned,1.1204200
904,287549625, ,abandoned,3.2778699
905,287549626, ,abandoned,3.6295900
906,287549627, ,abandoned,0.9496270
907,287549628, ,abandoned,9.4316902
908,287549630, ,abandoned,0.3574010
909,287549631, ,abandoned,0.1055930
910,287549632, ,abandoned,0.7213430
911,287549633, ,abandoned,0.3174780
912,287549635, ,abandoned,0.5025510
913,288715977, ,rail,0.0239920
914,288715997, ,rail,5.1772799
915,290615892, ,rail,5.4793301
916,292733502, ,disused,0.7335150
917,292733503, ,disused,0.0637884
918,293629374, ,tram,0.7386820
919,293629375, ,tram,0.2655760
920,293629376, ,tram,6.5418701
921,293629377, ,tram,0.1054990
922,293629378, ,tram,0.2706790
923,293629379, ,tram,0.0524108
924,293629380, ,tram,1.9871200
925,293629381, ,tram,2.1301301
926,293629382, ,tram,2.7293301
927,293629383, ,tram,0.0507209
928,293629384, ,tram,0.2736940
929,293629385, ,tram,0.0835963
930,293629386, ,tram,0.2760080
931,293629387, ,tram,0.0759555
932,293629388, ,tram,0.0387063
933,293629389, ,tram,0.7538530
934,293631600, ,tram,6.6646900
935,295309049, ,rail,1.3205900
936,295309050, ,rail,0.0146265
